Order Date,Item Name,Time,Price,Quantity
2024-04-27,치즈볼,19:30,5000,1
2024-04-27,감자튀김,17:30,6000,1
2024-04-27,생맥주 500cc,21:50,4500,2
2024-04-27,치즈볼,15:00,5000,1
2024-04-27,소주,18:50,5000,1
2024-04-27,순살 치킨,17:30,18000,1
2024-04-27,순살 치킨,20:10,18000,1
2024-04-27,콜라 1.25L,21:30,2500,1
2024-04-27,마늘 치킨,21:20,20000,1
2024-04-27,생맥주 500cc,19:30,4500,2
2024-04-27,생맥주 500cc,18:40,4500,2
2024-04-27,후라이드 치킨,21:30,18000,1
2024-04-27,마늘 치킨,21:10,20000,1
2024-04-27,간장 치킨,19:40,19000,1
2024-04-27,간장 치킨,17:50,19000,1
2024-04-27,간장 치킨,20:50,19000,1
2024-04-27,순살 치킨,18:00,18000,2
2024-04-27,생맥주 500cc,20:40,4500,2
2024-04-27,소주,21:40,5000,1
2024-04-27,간장 치킨,18:20,19000,1
2024-04-27,생맥주 500cc,23:40,4500,1
2024-04-27,마늘 치킨,17:20,20000,1
2024-04-27,소주,17:30,5000,2
2024-04-27,생맥주 500cc,21:40,4500,1
2024-04-27,후라이드 치킨,19:00,18000,1
2024-04-27,간장 치킨,18:10,19000,1
2024-04-27,감자튀김,18:10,6000,2
2024-04-27,마늘 치킨,19:40,20000,1
2024-04-27,생맥주 500cc,21:50,4500,1
2024-04-27,후라이드 치킨,20:30,18000,3
2024-04-27,반반 치킨,18:00,19000,1
2024-04-27,순살 치킨,18:10,18000,1
2024-04-27,콜라 1.25L,20:20,2500,1
2024-04-27,소주,17:00,5000,1
2024-04-27,간장 치킨,21:50,19000,1
2024-04-27,치즈볼,16:50,5000,1
2024-04-27,생맥주 500cc,19:30,4500,2
2024-04-28,간장 치킨,17:10,19000,2
2024-04-28,마늘 치킨,17:20,20000,1
2024-04-28,소주,19:50,5000,1
2024-04-28,마늘 치킨,23:00,20000,1
2024-04-28,소주,16:50,5000,1
2024-04-28,감자튀김,22:50,6000,1
2024-04-28,소주,19:40,5000,2
2024-04-28,콜라 1.25L,23:30,2500,1
2024-04-28,생맥주 500cc,17:10,4500,1
2024-04-28,양념 치킨,19:40,19000,1
2024-04-28,순살 치킨,23:50,18000,1
2024-04-28,생맥주 500cc,22:00,4500,1
2024-04-28,치즈볼,19:20,5000,1
2024-04-28,후라이드 치킨,17:10,18000,1
2024-04-28,치즈볼,20:10,5000,2
2024-04-28,생맥주 500cc,17:20,4500,1
2024-04-28,후라이드 치킨,20:50,18000,1
2024-04-28,양념 치킨,19:10,19000,1
2024-04-28,양념 치킨,16:10,19000,3
2024-04-28,양념 치킨,19:10,19000,2
2024-04-28,반반 치킨,21:30,19000,2
2024-04-28,양념 치킨,16:30,19000,2
2024-04-28,양념 치킨,17:10,19000,1
2024-04-28,소주,19:20,5000,1
2024-04-28,소주,20:20,5000,1
2024-04-28,후라이드 치킨,18:00,18000,2
2024-04-28,순살 치킨,18:30,18000,3
2024-04-28,순살 치킨,20:10,18000,1
2024-04-28,반반 치킨,19:00,19000,1
2024-04-28,소주,21:50,5000,1
2024-04-28,생맥주 500cc,14:10,4500,1
2024-04-28,치즈볼,17:00,5000,1
2024-04-28,감자튀김,20:00,6000,2
2024-04-28,반반 치킨,20:00,19000,1
2024-04-28,반반 치킨,19:50,19000,1
2024-04-28,반반 치킨,18:30,19000,2
2024-04-28,치즈볼,22:10,5000,1
2024-04-28,감자튀김,20:50,6000,1
2024-04-28,반반 치킨,21:40,19000,1
2024-04-28,치즈볼,18:00,5000,1
2024-04-28,양념 치킨,17:20,19000,3
2024-04-28,감자튀김,14:20,6000,2
2024-04-28,간장 치킨,21:00,19000,1
2024-04-28,마늘 치킨,17:00,20000,2
2024-04-28,마늘 치킨,21:30,20000,1
2024-04-28,반반 치킨,19:10,19000,1
2024-04-30,콜라 1.25L,17:50,2500,1
2024-04-30,소주,19:00,5000,3
2024-04-30,감자튀김,18:00,6000,1
2024-04-30,콜라 1.25L,18:10,2500,3
2024-04-30,간장 치킨,21:00,19000,1
2024-04-30,순살 치킨,19:30,18000,1
2024-04-30,생맥주 500cc,20:40,4500,1
2024-04-30,간장 치킨,18:20,19000,1
2024-04-30,치즈볼,18:50,5000,1
2024-04-30,치즈볼,18:30,5000,1
2024-04-30,생맥주 500cc,19:50,4500,1
2024-04-30,마늘 치킨,22:10,20000,1
2024-04-30,반반 치킨,16:20,19000,1
2024-04-30,후라이드 치킨,20:10,18000,2
2024-04-30,순살 치킨,17:40,18000,1
2024-04-30,마늘 치킨,22:40,20000,1
2024-04-30,마늘 치킨,19:00,20000,1
2024-04-30,생맥주 500cc,20:00,4500,1
2024-04-30,순살 치킨,16:30,18000,1
2024-04-30,순살 치킨,19:00,18000,1
2024-04-30,치즈볼,22:40,5000,1
2024-04-30,콜라 1.25L,17:50,2500,2
2024-04-30,치즈볼,21:50,5000,1
2024-04-30,반반 치킨,21:30,19000,1
2024-04-30,마늘 치킨,17:30,20000,3
2024-04-30,양념 치킨,18:10,19000,1
2024-04-30,후라이드 치킨,23:20,18000,1
2024-04-30,마늘 치킨,18:10,20000,2
2024-04-30,콜라 1.25L,14:10,2500,1
2024-04-30,반반 치킨,20:30,19000,1
2024-04-30,반반 치킨,20:50,19000,1
2024-05-01,반반 치킨,19:40,19000,3
2024-05-01,마늘 치킨,19:00,20000,1
2024-05-01,후라이드 치킨,20:10,18000,1
2024-05-01,콜라 1.25L,18:40,2500,3
2024-05-01,간장 치킨,17:00,19000,2
2024-05-01,치즈볼,19:20,5000,1
2024-05-01,순살 치킨,18:30,18000,1
2024-05-01,생맥주 500cc,19:10,4500,1
2024-05-01,생맥주 500cc,17:50,4500,1
2024-05-01,간장 치킨,19:30,19000,1
2024-05-01,마늘 치킨,22:30,20000,1
2024-05-01,양념 치킨,21:40,19000,2
2024-05-01,콜라 1.25L,18:30,2500,1
2024-05-01,반반 치킨,19:50,19000,1
2024-05-01,콜라 1.25L,17:50,2500,1
2024-05-01,후라이드 치킨,18:10,18000,1
2024-05-01,감자튀김,22:50,6000,1
2024-05-01,치즈볼,17:50,5000,1
2024-05-01,콜라 1.25L,17:10,2500,1
2024-05-01,생맥주 500cc,17:00,4500,1
2024-05-01,양념 치킨,17:00,19000,1
2024-05-01,치즈볼,23:30,5000,1
2024-05-01,후라이드 치킨,22:10,18000,1
2024-05-01,간장 치킨,18:00,19000,1
2024-05-01,후라이드 치킨,20:30,18000,1
2024-05-01,소주,23:10,5000,2
2024-05-01,순살 치킨,22:50,18000,1
2024-05-01,콜라 1.25L,18:40,2500,3
2024-05-02,양념 치킨,18:20,19000,1
2024-05-02,소주,19:40,5000,1
2024-05-02,양념 치킨,19:50,19000,1
2024-05-02,간장 치킨,22:50,19000,1
2024-05-02,생맥주 500cc,20:30,4500,1
2024-05-02,순살 치킨,19:00,18000,1
2024-05-02,순살 치킨,15:10,18000,1
2024-05-02,후라이드 치킨,19:40,18000,3
2024-05-02,양념 치킨,18:40,19000,2
2024-05-02,양념 치킨,15:50,19000,1
2024-05-02,양념 치킨,19:10,19000,1
2024-05-02,반반 치킨,20:50,19000,1
2024-05-02,후라이드 치킨,19:00,18000,1
2024-05-02,생맥주 500cc,22:40,4500,1
2024-05-02,소주,19:00,5000,3
2024-05-02,순살 치킨,21:50,18000,1
2024-05-02,마늘 치킨,17:10,20000,2
2024-05-02,생맥주 500cc,21:30,4500,3
2024-05-02,생맥주 500cc,15:50,4500,1
2024-05-02,소주,18:10,5000,1
2024-05-02,치즈볼,19:40,5000,1
2024-05-03,양념 치킨,18:00,19000,1
2024-05-03,마늘 치킨,21:00,20000,2
2024-05-03,콜라 1.25L,16:40,2500,1
2024-05-03,간장 치킨,19:50,19000,1
2024-05-03,감자튀김,21:50,6000,3
2024-05-03,후라이드 치킨,18:30,18000,1
2024-05-03,반반 치킨,17:40,19000,1
2024-05-03,소주,19:50,5000,1
2024-05-03,감자튀김,18:00,6000,1
2024-05-03,순살 치킨,17:40,18000,1
2024-05-03,소주,19:40,5000,1
2024-05-03,마늘 치킨,17:20,20000,1
2024-05-03,순살 치킨,13:20,18000,2
2024-05-03,콜라 1.25L,21:30,2500,1
2024-05-03,순살 치킨,20:40,18000,1
2024-05-03,치즈볼,19:00,5000,3
2024-05-03,후라이드 치킨,20:10,18000,2
2024-05-03,콜라 1.25L,20:20,2500,3
2024-05-03,양념 치킨,22:10,19000,3
2024-05-03,소주,19:10,5000,1
2024-05-03,반반 치킨,19:20,19000,1
2024-05-03,감자튀김,16:30,6000,2
2024-05-03,소주,17:30,5000,2
2024-05-03,콜라 1.25L,19:50,2500,1
2024-05-03,치즈볼,15:20,5000,2
2024-05-03,소주,20:20,5000,1
2024-05-03,양념 치킨,19:40,19000,1
2024-05-03,마늘 치킨,18:10,20000,1
2024-05-03,간장 치킨,23:30,19000,2
2024-05-03,감자튀김,18:10,6000,2
2024-05-03,감자튀김,22:40,6000,3
2024-05-03,소주,17:10,5000,1
2024-05-03,양념 치킨,20:20,19000,1
2024-05-03,마늘 치킨,20:50,20000,2
2024-05-03,순살 치킨,21:50,18000,3
2024-05-03,간장 치킨,17:50,19000,1
2024-05-03,후라이드 치킨,16:20,18000,1
2024-05-03,감자튀김,21:30,6000,1
2024-05-03,생맥주 500cc,18:20,4500,2
2024-05-03,간장 치킨,22:20,19000,1
2024-05-04,소주,17:50,5000,3
2024-05-04,콜라 1.25L,19:10,2500,1
2024-05-04,반반 치킨,18:00,19000,1
2024-05-04,간장 치킨,00:40,19000,1
2024-05-04,후라이드 치킨,19:40,18000,1
2024-05-04,간장 치킨,17:10,19000,1
2024-05-04,양념 치킨,19:00,19000,1
2024-05-04,간장 치킨,18:00,19000,1
2024-05-04,소주,21:50,5000,1
2024-05-04,콜라 1.25L,16:50,2500,2
2024-05-04,간장 치킨,16:30,19000,1
2024-05-04,콜라 1.25L,20:50,2500,2
2024-05-04,양념 치킨,21:10,19000,3
2024-05-04,반반 치킨,19:40,19000,1
2024-05-04,치즈볼,19:30,5000,1
2024-05-04,생맥주 500cc,19:20,4500,1
2024-05-04,소주,21:50,5000,1
2024-05-04,소주,15:10,5000,3
2024-05-04,감자튀김,22:40,6000,2
2024-05-04,간장 치킨,18:00,19000,1
2024-05-04,소주,20:50,5000,1
2024-05-04,감자튀김,13:40,6000,1
2024-05-04,소주,18:10,5000,1
2024-05-04,치즈볼,21:40,5000,1
2024-05-04,간장 치킨,20:10,19000,3
2024-05-04,반반 치킨,17:10,19000,3
2024-05-04,양념 치킨,17:40,19000,1
2024-05-04,마늘 치킨,19:20,20000,1
2024-05-04,후라이드 치킨,19:30,18000,1
2024-05-04,치즈볼,18:30,5000,1
2024-05-04,감자튀김,21:50,6000,2
2024-05-04,후라이드 치킨,21:30,18000,1
2024-05-04,순살 치킨,17:30,18000,2
2024-05-04,순살 치킨,16:10,18000,1
2024-05-04,감자튀김,21:40,6000,2
2024-05-04,콜라 1.25L,19:00,2500,2
2024-05-04,순살 치킨,19:20,18000,1
2024-05-04,후라이드 치킨,16:00,18000,1
2024-05-04,양념 치킨,18:20,19000,1
2024-05-04,양념 치킨,19:20,19000,1
2024-05-04,간장 치킨,21:20,19000,1
2024-05-04,마늘 치킨,17:40,20000,2
2024-05-04,양념 치킨,21:00,19000,3
2024-05-05,양념 치킨,22:20,19000,1
2024-05-05,감자튀김,19:50,6000,1
2024-05-05,후라이드 치킨,22:10,18000,2
2024-05-05,순살 치킨,18:50,18000,3
2024-05-05,생맥주 500cc,17:10,4500,1
2024-05-05,마늘 치킨,18:50,20000,1
2024-05-05,콜라 1.25L,19:30,2500,2
2024-05-05,소주,18:40,5000,3
2024-05-05,생맥주 500cc,17:10,4500,1
2024-05-05,콜라 1.25L,18:50,2500,1
2024-05-05,생맥주 500cc,17:10,4500,1
2024-05-05,소주,19:50,5000,1
2024-05-05,순살 치킨,20:50,18000,2
2024-05-05,후라이드 치킨,16:50,18000,1
2024-05-05,감자튀김,17:40,6000,1
2024-05-05,감자튀김,17:00,6000,1
2024-05-05,콜라 1.25L,16:20,2500,1
2024-05-05,양념 치킨,19:40,19000,3
2024-05-05,후라이드 치킨,22:00,18000,3
2024-05-05,마늘 치킨,18:20,20000,2
2024-05-05,간장 치킨,19:10,19000,1
2024-05-05,간장 치킨,18:00,19000,3
2024-05-05,콜라 1.25L,19:00,2500,1
2024-05-05,양념 치킨,12:00,19000,1
2024-05-05,양념 치킨,19:20,19000,1
2024-05-05,마늘 치킨,18:50,20000,3
2024-05-05,간장 치킨,17:10,19000,1
2024-05-05,양념 치킨,21:30,19000,1
2024-05-05,마늘 치킨,18:00,20000,1
2024-05-05,소주,13:20,5000,1
2024-05-05,마늘 치킨,20:40,20000,2
2024-05-05,후라이드 치킨,21:30,18000,1
2024-05-05,간장 치킨,12:30,19000,1
2024-05-05,간장 치킨,18:00,19000,1
2024-05-05,감자튀김,16:30,6000,3
2024-05-05,후라이드 치킨,22:50,18000,1
2024-05-05,감자튀김,18:10,6000,2
2024-05-05,마늘 치킨,19:30,20000,1
2024-05-05,생맥주 500cc,20:50,4500,1
2024-05-05,마늘 치킨,20:40,20000,3
2024-05-05,마늘 치킨,18:30,20000,1
2024-05-05,소주,22:50,5000,1
2024-05-05,양념 치킨,19:40,19000,1
2024-05-05,콜라 1.25L,18:20,2500,1
2024-05-05,양념 치킨,21:10,19000,1
2024-05-05,감자튀김,17:30,6000,2
2024-05-05,감자튀김,16:40,6000,1
2024-05-06,치즈볼,22:10,5000,2
2024-05-06,마늘 치킨,19:30,20000,1
2024-05-06,마늘 치킨,20:00,20000,1
2024-05-06,마늘 치킨,18:50,20000,1
2024-05-06,소주,18:20,5000,1
2024-05-06,후라이드 치킨,17:00,18000,2
2024-05-06,간장 치킨,17:20,19000,1
2024-05-06,양념 치킨,19:50,19000,1
2024-05-06,생맥주 500cc,21:50,4500,1
2024-05-06,반반 치킨,18:40,19000,1
2024-05-06,치즈볼,15:00,5000,1
2024-05-06,후라이드 치킨,20:00,18000,2
2024-05-06,양념 치킨,19:10,19000,1
2024-05-06,양념 치킨,20:40,19000,1
2024-05-06,감자튀김,19:50,6000,1
2024-05-06,소주,17:50,5000,1
2024-05-06,치즈볼,19:50,5000,1
2024-05-06,순살 치킨,17:10,18000,1
2024-05-06,소주,19:00,5000,1
2024-05-06,콜라 1.25L,22:10,2500,1
2024-05-06,콜라 1.25L,19:30,2500,1
2024-05-06,치즈볼,22:50,5000,1
2024-05-06,치즈볼,23:40,5000,3
2024-05-06,간장 치킨,19:30,19000,1
2024-05-06,마늘 치킨,18:30,20000,1
2024-05-06,마늘 치킨,20:10,20000,1
2024-05-06,양념 치킨,20:50,19000,3
2024-05-06,간장 치킨,20:00,19000,2
2024-05-06,치즈볼,21:30,5000,1
2024-05-06,양념 치킨,19:40,19000,1
2024-05-06,마늘 치킨,16:30,20000,2
2024-05-07,양념 치킨,17:40,19000,1
2024-05-07,감자튀김,19:00,6000,1
2024-05-07,순살 치킨,17:50,18000,2
2024-05-07,마늘 치킨,20:40,20000,2
2024-05-07,간장 치킨,20:50,19000,2
2024-05-07,마늘 치킨,17:40,20000,1
2024-05-07,마늘 치킨,17:20,20000,1
2024-05-07,생맥주 500cc,18:30,4500,2
2024-05-07,양념 치킨,21:50,19000,2
2024-05-07,간장 치킨,20:00,19000,1
2024-05-07,순살 치킨,20:50,18000,1
2024-05-07,감자튀김,20:20,6000,3
2024-05-07,감자튀김,19:40,6000,1
2024-05-07,순살 치킨,18:00,18000,1
2024-05-07,양념 치킨,20:50,19000,3
2024-05-07,후라이드 치킨,22:10,18000,2
2024-05-07,마늘 치킨,19:40,20000,2
2024-05-07,소주,16:50,5000,2
2024-05-07,양념 치킨,22:50,19000,1
2024-05-07,생맥주 500cc,19:00,4500,1
2024-05-07,반반 치킨,22:10,19000,2
2024-05-07,후라이드 치킨,20:20,18000,2
2024-05-07,후라이드 치킨,17:50,18000,1
2024-05-07,순살 치킨,16:20,18000,2
2024-05-07,감자튀김,18:10,6000,1
2024-05-08,마늘 치킨,19:10,20000,1
2024-05-08,콜라 1.25L,20:30,2500,1
2024-05-08,생맥주 500cc,19:50,4500,1
2024-05-08,순살 치킨,20:10,18000,1
2024-05-08,감자튀김,20:10,6000,1
2024-05-08,생맥주 500cc,22:20,4500,1
2024-05-08,반반 치킨,15:10,19000,3
2024-05-08,양념 치킨,17:00,19000,1
2024-05-08,마늘 치킨,20:40,20000,1
2024-05-08,간장 치킨,16:00,19000,1
2024-05-08,마늘 치킨,18:20,20000,1
2024-05-08,소주,20:20,5000,1
2024-05-08,콜라 1.25L,20:30,2500,2
2024-05-08,치즈볼,19:40,5000,1
2024-05-08,치즈볼,20:30,5000,2
2024-05-08,생맥주 500cc,18:20,4500,2
2024-05-08,소주,19:40,5000,1
2024-05-08,생맥주 500cc,21:10,4500,1
2024-05-08,치즈볼,23:30,5000,2
2024-05-08,간장 치킨,18:00,19000,1
2024-05-08,반반 치킨,18:40,19000,2
2024-05-08,순살 치킨,19:00,18000,1
2024-05-09,양념 치킨,18:50,19000,2
2024-05-09,마늘 치킨,17:20,20000,3
2024-05-09,순살 치킨,19:40,18000,2
2024-05-09,소주,21:00,5000,2
2024-05-09,생맥주 500cc,00:40,4500,2
2024-05-09,후라이드 치킨,20:10,18000,2
2024-05-09,양념 치킨,18:40,19000,1
2024-05-09,치즈볼,18:10,5000,1
2024-05-09,양념 치킨,19:30,19000,1
2024-05-09,마늘 치킨,19:30,20000,2
2024-05-09,소주,18:40,5000,1
2024-05-09,콜라 1.25L,18:00,2500,3
2024-05-09,마늘 치킨,19:40,20000,1
2024-05-09,소주,19:30,5000,1
2024-05-09,치즈볼,17:40,5000,3
2024-05-09,마늘 치킨,18:50,20000,2
2024-05-09,마늘 치킨,21:10,20000,3
2024-05-09,감자튀김,19:10,6000,2
2024-05-09,소주,19:10,5000,2
2024-05-09,순살 치킨,21:50,18000,1
2024-05-09,반반 치킨,20:50,19000,1
2024-05-09,소주,21:20,5000,1
2024-05-09,후라이드 치킨,18:00,18000,1
2024-05-10,생맥주 500cc,21:20,4500,1
2024-05-10,감자튀김,21:00,6000,2
2024-05-10,마늘 치킨,18:30,20000,2
2024-05-10,콜라 1.25L,17:40,2500,1
2024-05-10,감자튀김,21:00,6000,2
2024-05-10,양념 치킨,20:30,19000,1
2024-05-10,치즈볼,18:40,5000,1
2024-05-10,순살 치킨,19:10,18000,1
2024-05-10,반반 치킨,20:40,19000,1
2024-05-10,마늘 치킨,21:30,20000,1
2024-05-10,순살 치킨,19:50,18000,1
2024-05-10,후라이드 치킨,16:30,18000,2
2024-05-10,후라이드 치킨,18:10,18000,2
2024-05-10,간장 치킨,15:40,19000,1
2024-05-10,콜라 1.25L,20:40,2500,1
2024-05-10,치즈볼,23:10,5000,3
2024-05-10,콜라 1.25L,22:00,2500,1
2024-05-10,후라이드 치킨,17:00,18000,1
2024-05-10,소주,22:10,5000,1
2024-05-10,반반 치킨,17:10,19000,1
2024-05-10,간장 치킨,17:40,19000,2
2024-05-10,감자튀김,19:00,6000,1
2024-05-10,소주,22:50,5000,1
2024-05-10,양념 치킨,17:50,19000,1
2024-05-10,감자튀김,15:20,6000,3
2024-05-10,콜라 1.25L,20:10,2500,1
2024-05-10,순살 치킨,00:30,18000,1
2024-05-10,간장 치킨,20:40,19000,1
2024-05-10,양념 치킨,22:00,19000,1
2024-05-10,반반 치킨,15:30,19000,1
2024-05-10,간장 치킨,22:40,19000,1
2024-05-10,마늘 치킨,20:30,20000,2
2024-05-10,콜라 1.25L,16:10,2500,1
2024-05-10,치즈볼,17:30,5000,3
2024-05-10,후라이드 치킨,19:00,18000,2
2024-05-10,양념 치킨,18:30,19000,1
2024-05-10,후라이드 치킨,20:20,18000,2
2024-05-10,감자튀김,18:00,6000,3
2024-05-10,생맥주 500cc,22:10,4500,1
2024-05-10,마늘 치킨,20:30,20000,1
2024-05-10,반반 치킨,17:20,19000,1
2024-05-10,마늘 치킨,19:50,20000,2
2024-05-11,후라이드 치킨,20:20,18000,1
2024-05-11,간장 치킨,19:30,19000,1
2024-05-11,반반 치킨,18:10,19000,1
2024-05-11,반반 치킨,17:20,19000,1
2024-05-11,마늘 치킨,19:30,20000,1
2024-05-11,콜라 1.25L,19:20,2500,3
2024-05-11,마늘 치킨,22:10,20000,2
2024-05-11,감자튀김,18:00,6000,3
2024-05-11,생맥주 500cc,19:20,4500,1
2024-05-11,간장 치킨,22:00,19000,2
2024-05-11,콜라 1.25L,19:30,2500,1
2024-05-11,생맥주 500cc,20:00,4500,1
2024-05-11,반반 치킨,19:50,19000,1
2024-05-11,간장 치킨,20:30,19000,3
2024-05-11,간장 치킨,20:00,19000,2
2024-05-11,간장 치킨,20:10,19000,1
2024-05-11,양념 치킨,17:50,19000,1
2024-05-11,소주,20:50,5000,1
2024-05-11,생맥주 500cc,17:10,4500,1
2024-05-11,감자튀김,20:50,6000,1
2024-05-11,순살 치킨,17:30,18000,1
2024-05-11,생맥주 500cc,20:50,4500,1
2024-05-11,콜라 1.25L,20:10,2500,1
2024-05-11,감자튀김,19:00,6000,1
2024-05-11,콜라 1.25L,17:30,2500,1
2024-05-11,마늘 치킨,19:20,20000,1
2024-05-11,순살 치킨,18:10,18000,1
2024-05-11,감자튀김,23:20,6000,1
2024-05-11,간장 치킨,00:40,19000,1
2024-05-11,반반 치킨,18:20,19000,2
2024-05-11,콜라 1.25L,20:10,2500,2
2024-05-11,치즈볼,21:50,5000,1
2024-05-11,양념 치킨,21:20,19000,1
2024-05-11,순살 치킨,19:20,18000,1
2024-05-11,생맥주 500cc,18:30,4500,1
2024-05-11,생맥주 500cc,19:50,4500,1
2024-05-11,양념 치킨,18:40,19000,1
2024-05-11,치즈볼,18:20,5000,1
2024-05-11,감자튀김,17:00,6000,1
2024-05-11,후라이드 치킨,19:20,18000,1
2024-05-11,순살 치킨,19:20,18000,1
2024-05-11,치즈볼,18:10,5000,2
2024-05-11,순살 치킨,18:50,18000,3
2024-05-12,후라이드 치킨,19:30,18000,1
2024-05-12,감자튀김,13:50,6000,1
2024-05-12,순살 치킨,23:30,18000,1
2024-05-12,양념 치킨,19:40,19000,1
2024-05-12,생맥주 500cc,16:20,4500,2
2024-05-12,생맥주 500cc,13:50,4500,2
2024-05-12,생맥주 500cc,19:20,4500,2
2024-05-12,양념 치킨,19:20,19000,1
2024-05-12,양념 치킨,20:40,19000,1
2024-05-12,콜라 1.25L,21:50,2500,3
2024-05-12,반반 치킨,21:00,19000,2
2024-05-12,간장 치킨,15:50,19000,1
2024-05-12,콜라 1.25L,21:30,2500,1
2024-05-12,소주,19:10,5000,1
2024-05-12,콜라 1.25L,16:50,2500,1
2024-05-12,마늘 치킨,20:10,20000,1
2024-05-12,콜라 1.25L,20:40,2500,2
2024-05-12,소주,19:30,5000,1
2024-05-12,순살 치킨,20:50,18000,1
2024-05-12,간장 치킨,23:50,19000,2
2024-05-12,반반 치킨,19:30,19000,1
2024-05-12,순살 치킨,16:50,18000,1
2024-05-12,치즈볼,18:00,5000,2
2024-05-12,콜라 1.25L,16:00,2500,1
2024-05-12,치즈볼,13:40,5000,1
2024-05-12,치즈볼,19:00,5000,3
2024-05-12,마늘 치킨,17:10,20000,2
2024-05-12,순살 치킨,22:20,18000,2
2024-05-12,감자튀김,22:30,6000,1
2024-05-12,치즈볼,18:00,5000,2
2024-05-12,감자튀김,21:30,6000,1
2024-05-12,후라이드 치킨,20:20,18000,1
2024-05-12,생맥주 500cc,19:30,4500,2
2024-05-12,치즈볼,21:50,5000,3
2024-05-12,생맥주 500cc,20:20,4500,1
2024-05-12,후라이드 치킨,21:30,18000,1
2024-05-12,콜라 1.25L,17:10,2500,1
2024-05-14,생맥주 500cc,19:10,4500,1
2024-05-14,감자튀김,14:10,6000,1
2024-05-14,간장 치킨,23:10,19000,1
2024-05-14,후라이드 치킨,22:50,18000,3
2024-05-14,생맥주 500cc,21:40,4500,2
2024-05-14,마늘 치킨,20:40,20000,3
2024-05-14,소주,17:10,5000,2
2024-05-14,콜라 1.25L,17:00,2500,1
2024-05-14,순살 치킨,20:40,18000,1
2024-05-14,치즈볼,18:30,5000,1
2024-05-14,치즈볼,20:30,5000,1
2024-05-14,간장 치킨,23:10,19000,1
2024-05-14,반반 치킨,19:20,19000,2
2024-05-14,치즈볼,21:10,5000,3
2024-05-14,소주,21:20,5000,1
2024-05-14,콜라 1.25L,17:10,2500,1
2024-05-14,반반 치킨,18:50,19000,1
2024-05-14,소주,20:00,5000,1
2024-05-14,후라이드 치킨,18:50,18000,1
2024-05-14,간장 치킨,19:40,19000,1
2024-05-14,치즈볼,18:30,5000,1
2024-05-14,생맥주 500cc,20:00,4500,1
2024-05-14,간장 치킨,20:20,19000,1
2024-05-14,반반 치킨,19:30,19000,1
2024-05-15,소주,23:10,5000,1
2024-05-15,반반 치킨,18:00,19000,1
2024-05-15,치즈볼,23:10,5000,1
2024-05-15,콜라 1.25L,16:40,2500,1
2024-05-15,반반 치킨,16:50,19000,1
2024-05-15,후라이드 치킨,19:10,18000,1
2024-05-15,간장 치킨,19:30,19000,1
2024-05-15,순살 치킨,19:00,18000,1
2024-05-15,치즈볼,00:10,5000,1
2024-05-15,간장 치킨,23:30,19000,1
2024-05-15,소주,17:50,5000,2
2024-05-15,치즈볼,19:00,5000,1
2024-05-15,순살 치킨,19:50,18000,1
2024-05-15,콜라 1.25L,20:00,2500,2
2024-05-15,감자튀김,18:00,6000,1
2024-05-15,치즈볼,19:10,5000,2
2024-05-15,마늘 치킨,23:20,20000,1
2024-05-15,소주,19:10,5000,1
2024-05-15,간장 치킨,19:10,19000,1
2024-05-15,콜라 1.25L,16:00,2500,1
2024-05-15,마늘 치킨,20:10,20000,2
2024-05-15,생맥주 500cc,21:20,4500,3
2024-05-15,반반 치킨,21:30,19000,1
2024-05-15,양념 치킨,20:30,19000,1
2024-05-16,생맥주 500cc,19:30,4500,1
2024-05-16,생맥주 500cc,19:50,4500,1
2024-05-16,후라이드 치킨,15:30,18000,1
2024-05-16,마늘 치킨,23:50,20000,1
2024-05-16,감자튀김,17:40,6000,1
2024-05-16,양념 치킨,19:20,19000,3
2024-05-16,간장 치킨,22:00,19000,2
2024-05-16,감자튀김,19:00,6000,1
2024-05-16,감자튀김,19:00,6000,1
2024-05-16,감자튀김,19:40,6000,1
2024-05-16,양념 치킨,20:50,19000,1
2024-05-16,마늘 치킨,18:20,20000,2
2024-05-16,간장 치킨,19:50,19000,3
2024-05-16,콜라 1.25L,19:30,2500,1
2024-05-16,감자튀김,20:00,6000,3
2024-05-16,반반 치킨,19:40,19000,2
2024-05-16,마늘 치킨,18:50,20000,1
2024-05-16,생맥주 500cc,20:40,4500,1
2024-05-17,간장 치킨,20:50,19000,1
2024-05-17,치즈볼,18:40,5000,1
2024-05-17,양념 치킨,17:10,19000,2
2024-05-17,간장 치킨,12:50,19000,1
2024-05-17,마늘 치킨,13:30,20000,3
2024-05-17,반반 치킨,20:00,19000,2
2024-05-17,감자튀김,18:00,6000,3
2024-05-17,콜라 1.25L,17:40,2500,1
2024-05-17,마늘 치킨,23:20,20000,1
2024-05-17,콜라 1.25L,19:10,2500,1
2024-05-17,치즈볼,17:50,5000,2
2024-05-17,생맥주 500cc,18:40,4500,1
2024-05-17,소주,21:40,5000,2
2024-05-17,콜라 1.25L,18:40,2500,1
2024-05-17,치즈볼,15:30,5000,3
2024-05-17,순살 치킨,18:20,18000,2
2024-05-17,감자튀김,19:00,6000,1
2024-05-17,콜라 1.25L,21:00,2500,2
2024-05-17,치즈볼,21:00,5000,1
2024-05-17,간장 치킨,20:10,19000,1
2024-05-17,양념 치킨,16:10,19000,1
2024-05-17,콜라 1.25L,19:20,2500,2
